"","Participant","Qnum","Sensitive","T/F","hasAbsolutelyReally","hasContraction","hasI","hasWe","hasYes","hasNAposT","hasNo","hasNot","isJustYes","isJustNo","noYesOrNo","specificDenial","thirdPersonPronouns","hasFalseStart","hasFilledPause","numFilledPauses","hasCuePhrase","numCuePhrases","hasHedgePhrase","numHedgePhrases","hasLaugh","complexity","numLaugh","DAL-wc","DAL-pleasant","DAL-activate","DAL-imagenary","specScores","duration"
"data5058","435","q7",FALSE,"F","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.5","1.2308","2.1538","1.0","0.002585","1.21208"
"data5059","435","q10",FALSE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.5","1.2308","2.1538","1.0","0.002585","1.1255"
"data5060","435","q15",TRUE,"F","0","0","0","0","0","0","0","1","0","0","1","0","1","0","1","2","1","1","1","1","0","1.0","0","0.818181818182","1.85432777778","1.78167222222","1.62222222222","0.045153","9.60199"
"data5061","434","q15",TRUE,"T","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","3","1","1","1","2","0","1.0","0","0.692307692308","2.01197777778","1.65694444444","1.68888888889","0.122732","7.55504"
"data5062","434","q7",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.64636666667","1.76236666667","1.33333333333","0.000173","0.60604"
"data5063","434","q2",FALSE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","1","1","1","1","0","1.0","0","0.6875","1.87974545455","1.58897272727","1.81818181818","0.268861","5.58438"
"data5064","434","q1",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","0","0","0","1.0","0","0.8","1.78530833333","1.64025","1.56666666667","0.182133","8.1349"
"data5065","434","q14",TRUE,"T","0","0","1","0","0","0","0","0","0","0","1","0","1","0","1","1","1","1","0","0","0","1.0","0","0.777777777778","2.11661428571","1.78668571429","1.4","0.005840","6.26"
"data5066","434","q8",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.666666666667","2.0875","1.85","1.3","0.231890","0.77919"
"data5067","434","q11",FALSE,"T","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","0","0","0","1.0","0","0.625","2.06166","1.7647","1.12","0.047440","3.72281"
"data5068","434","q12",TRUE,"F","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","2","1","4","1","4","0","1.0","0","0.88","1.93481818182","1.66220454545","1.61818181818","0.361164","6.70656"
"data5069","434","q22",FALSE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.857142857143","2.00403333333","1.7162","1.33333333333","0.002017","4.75638"
"data5070","434","q24",TRUE,"F","0","1","1","0","0","1","0","0","0","0","1","1","0","0","1","1","0","0","0","0","0","1.0","0","0.8","2.0764","1.7","1.2","0.275206","2.10536"
"data5071","434","q20",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.5","1.2222","1.4444","1.2","0.115376","0.64811"
"data5072","434","q5",TRUE,"F","0","1","0","0","0","1","0","0","0","0","1","0","1","0","1","1","0","0","0","0","0","1.0","0","0.666666666667","1.7125","1.61665","1.1","0.037575","0.66376"
"data5073","434","q10",FALSE,"F","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.666666666667","2.0875","1.85","1.3","0.231942","0.86577"
"data5074","434","q13",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","1.0","1.125","1.625","1.0","0.381098","0.31744"
"data5075","434","q16",TRUE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","1","1","1","1","0","1.0","0","0.692307692308","1.93827777778","1.70463333333","1.31111111111","0.076365","6.63"
"data5076","434","q21",FALSE,"F","1","1","1","0","0","1","0","0","0","0","1","0","0","0","1","5","1","4","1","4","0","1.0","0","0.69696969697","1.96621304348","1.67937826087","1.47826086957","0.849334","14.35687"
"data5077","434","q6",FALSE,"T","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","2","0","0","0","1.0","0","0.733333333333","2.05888181818","1.82582727273","1.63636363636","0.108536","7.39177"
"data5078","434","q23",TRUE,"F","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","1","1","1","0","0","0","1.0","0","0.75","1.80193333333","1.95126666667","1.2","0.001980","0.80806"
"data5079","434","q3",FALSE,"T","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","3","1","1","0","0","0","1.0","0","0.705882352941","1.94404166667","1.67315833333","1.66666666667","0.922337","8.23992"
"data5080","434","q4",FALSE,"F","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","3","0","0","0","0","0","1.0","0","0.529411764706","1.91843333333","1.70327777778","2.08888888889","0.931023","9.95436"
"data5081","434","q9",FALSE,"T","0","0","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","2.6","1.8889","1.0","0.002446","1.06779"
"data5082","434","q17",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","1","1","4","0","0","0","1.0","0","0.869565217391","1.765595","1.540165","1.42","0.075849","7.06711"
"data5083","434","q18",FALSE,"F","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","1","1","1","1","0","1.0","0","0.8125","1.8854","1.51524615385","1.49230769231","0.373750","6.33285"
"data5084","434","q19",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","2","1","1","0","0","0","1.0","0","0.75","2.03383333333","1.84785","1.26666666667","0.021189","4.21342"
"data5085","437","q5",TRUE,"F","0","0","1","0","0","0","1","1","0","0","0","0","0","0","1","3","1","4","0","0","0","1.0","0","0.840909090909","1.90438648649","1.74115135135","1.4972972973","0.964069","27.55374"
"data5086","437","q6",FALSE,"F","0","1","1","0","1","1","0","0","0","0","0","1","0","0","1","8","1","7","1","4","0","1.0","0","0.849056603774","1.91193111111","1.65036666667","1.63555555556","0.994379","34.35663"
"data5087","437","q8",FALSE,"T","0","0","1","0","1","0","1","0","0","0","0","0","0","0","1","4","1","2","1","2","0","1.0","0","0.818181818182","1.85329259259","1.76031481481","1.52592592593","0.867841","27.82724"
"data5088","437","q2",FALSE,"T","0","1","0","0","1","0","0","0","0","0","0","0","0","0","1","3","1","1","1","1","0","1.0","0","0.666666666667","1.8169","1.45631","1.56","0.618251","30.73392"
"data5089","437","q7",FALSE,"F","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","3","1","3","0","0","0","1.0","0","0.764705882353","1.9023","1.7851","1.67692307692","0.205888","17.05998"
"data5090","437","q9",FALSE,"T","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","4","1","3","0","0","0","1.0","0","0.809523809524","1.91114117647","1.71281764706","1.24705882353","0.146794","14.18"
"data5091","437","q10",FALSE,"T","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","4","1","3","1","2","0","1.0","0","0.736842105263","2.02260714286","1.64756428571","1.51428571429","0.231310","15.52185"
"data5092","437","q11",FALSE,"F","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","4","1","4","1","2","0","1.0","0","0.85","1.96655588235","1.61769117647","1.42941176471","0.921785","34.48894"
"data5093","437","q12",TRUE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","2","1","2","1","3","1","1.0","1","0.939393939394","1.97962903226","1.65572258065","1.43225806452","0.682322","19.26328"
"data5094","437","q13",TRUE,"F","0","1","1","0","1","1","0","0","0","0","0","0","0","0","1","5","1","7","1","4","0","1.0","0","0.892307692308","1.90059310345","1.60920862069","1.40689655172","0.997644","31.24662"
"data5095","437","q14",TRUE,"F","0","0","0","1","0","0","1","0","0","0","0","0","0","0","1","3","1","2","0","0","1","1.0","1","0.733333333333","1.9186","1.64248181818","1.65454545455","0.021590","10.99013"
"data5096","437","q15",TRUE,"F","0","1","0","0","0","0","0","1","0","0","1","0","0","0","1","1","0","0","1","1","0","1.0","0","0.933333333333","2.07524285714","1.73985","1.75714285714","0.011000","12.43"
"data5097","437","q16",TRUE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","3","1","1","1","1","0","1.0","0","0.894736842105","1.99542352941","1.67044117647","1.75294117647","0.492226","10.92"
"data5098","437","q17",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","3","0","0","1","1","0","1.0","0","0.6","2.1612","1.77133333333","1.26666666667","0.237654","11.84704"
"data5099","437","q1",FALSE,"F","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.714285714286","1.80856","1.72842","1.72","0.115516","9.39523"
"data5100","437","q18",FALSE,"T","1","0","1","1","1","0","1","1","0","0","0","0","1","0","1","4","1","7","1","3","0","1.0","0","0.829268292683","1.84239117647","1.73812647059","1.41176470588","0.858796","35.23856"
"data5101","437","q19",FALSE,"T","0","0","0","0","0","0","1","0","0","1","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.2308","2.1538","1.0","0.000036","0.33"
"data5102","437","q20",FALSE,"T","0","0","1","0","1","0","0","0","0","0","0","0","0","0","1","3","1","1","0","0","0","1.0","0","0.692307692308","2.00277777778","1.80754444444","1.97777777778","0.520867","25.09832"
"data5103","437","q21",FALSE,"F","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","1","1","0","1.0","0","0.769230769231","1.8579","1.52736","1.76","0.415075","10.40333"
"data5104","437","q3",FALSE,"T","0","0","1","0","1","0","1","0","0","0","0","0","1","1","1","4","1","3","1","1","0","1.0","0","0.78125","1.783216","1.699848","1.856","0.889540","26.86308"
"data5105","437","q22",FALSE,"T","0","1","1","0","1","0","0","0","0","0","0","0","0","0","1","4","1","2","1","2","1","1.0","1","0.821428571429","1.96386086957","1.72573913043","1.66956521739","0.652722","20.77529"
"data5106","437","q23",TRUE,"T","0","1","1","0","1","0","1","0","0","0","0","0","0","0","0","0","1","2","0","0","0","1.0","0","0.9","1.93732222222","1.73465555556","1.55555555556","0.016925","7.24284"
"data5107","437","q24",TRUE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.28205","1.9658","1.0","0.000048","2.56393"
"data5108","437","q4",FALSE,"T","0","1","0","0","1","0","1","0","0","0","0","0","1","0","1","6","1","2","0","0","0","1.0","0","0.692307692308","1.90177777778","1.51222777778","1.43333333333","0.668422","34.95957"
"data5109","436","q2",FALSE,"T","0","0","1","1","0","0","0","0","0","0","1","0","1","0","1","3","1","5","1","1","0","1.0","0","0.928571428571","1.90507307692","1.74748461538","1.53076923077","0.390593","21.975"
"data5110","436","q4",FALSE,"T","0","1","0","0","0","0","0","0","0","0","1","0","1","0","1","3","1","3","1","2","0","1.0","0","0.842105263158","2.05010625","1.7643625","1.675","0.279335","8.23"
"data5111","436","q3",FALSE,"F","0","1","1","0","0","1","0","0","0","0","1","0","1","0","1","7","1","7","1","7","0","1.0","0","0.873015873016","2.0359","1.68635818182","1.65818181818","0.999480","38.40315"
"data5112","436","q5",TRUE,"F","0","0","1","1","0","0","0","0","0","0","1","0","0","0","1","2","1","1","1","1","0","1.0","0","0.909090909091","1.992565","1.667135","1.56","0.211320","10.88424"
"data5113","436","q6",FALSE,"F","1","1","1","0","0","1","0","0","0","0","1","1","0","1","1","5","1","3","1","2","0","1.0","0","0.92","1.91031956522","1.7043826087","1.50434782609","0.988617","27.40037"
"data5114","436","q7",FALSE,"F","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","2","1","3","1","1","0","1.0","0","0.871794871795","1.85967941176","1.70527647059","1.22941176471","0.648864","16.3073"
"data5115","436","q8",FALSE,"T","1","1","1","0","0","1","1","0","0","0","0","1","1","0","1","5","1","6","1","1","0","1.0","0","0.85","1.88235882353","1.66066176471","1.28823529412","0.746614","25.51118"
"data5116","436","q9",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","1.0","0","0.8","2.315975","1.79615","1.15","0.006154","2.13"
"data5117","436","q10",FALSE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","3","1","3","1","1","0","1.0","0","0.869565217391","2.0077","1.57929","1.46","0.711417","12.29714"
"data5118","436","q12",TRUE,"T","1","1","0","1","0","1","0","0","0","0","1","0","1","0","1","5","1","8","1","7","0","1.0","0","0.869565217391","1.96016","1.80851","1.515","0.947161","23.07601"
"data5119","436","q13",TRUE,"F","0","1","1","1","0","1","0","0","0","0","1","0","1","0","1","3","1","6","1","1","0","1.0","0","0.936507936508","1.90883898305","1.69046779661","1.67796610169","0.998747","26.5907"
"data5120","436","q14",TRUE,"F","0","0","0","0","0","0","0","0","0","0","1","0","1","0","1","2","0","0","0","0","0","1.0","0","0.818181818182","1.84038888889","1.79671111111","1.82222222222","0.037468","6.78111"
"data5121","436","q1",FALSE,"T","0","1","1","0","1","0","1","0","0","0","0","0","0","1","1","8","1","2","1","1","0","1.0","0","0.788461538462","1.95169756098","1.5818195122","1.51219512195","0.997925","72.36519"
"data5122","436","q15",TRUE,"T","0","0","1","1","0","0","0","1","0","0","1","0","1","1","1","9","1","10","1","2","0","1.0","0","0.848101265823","2.0076","1.78892537313","1.42985074627","0.999940","57.33512"
"data5123","436","q21",FALSE,"F","0","1","1","0","0","1","1","0","0","0","0","0","0","0","1","6","1","4","1","2","0","1.0","0","0.714285714286","1.88665","1.684255","1.42","0.798598","30.67817"
"data5124","436","q22",FALSE,"T","0","0","1","0","0","0","1","0","0","0","0","0","0","1","1","1","1","2","0","0","0","1.0","0","0.75","2.07966666667","1.79021111111","1.26666666667","0.028062","12.38571"
"data5125","436","q23",TRUE,"T","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","1","1","0","0","0","1.0","0","1.0","1.28205","1.9658","1.0","0.000048","1.12869"
"data5126","436","q24",TRUE,"F","0","0","0","0","0","0","1","0","0","0","0","0","1","1","0","0","1","2","0","0","1","1.0","1","0.8","1.448725","2.000525","1.3","0.000543","4.32005"
"data5127","436","q20",FALSE,"T","0","0","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","1.0","0","0.923076923077","1.6573","1.44506666667","1.75","0.060938","8.35"
"data5128","436","q19",FALSE,"F","0","0","1","0","0","0","1","1","0","0","0","0","0","1","1","3","1","1","0","0","0","1.0","0","0.894736842105","1.91995294118","1.82522352941","1.36470588235","0.158812","15.32151"
"data5129","436","q18",FALSE,"F","0","1","0","0","0","0","0","0","0","0","1","0","0","0","1","2","0","0","0","0","0","0.0","0","1.0","1.9463","1.4341","1.23333333333","0.040593","2.08"
"data5130","436","q17",FALSE,"F","1","1","0","0","0","0","0","0","0","0","1","0","0","0","1","4","1","4","1","2","0","1.0","0","0.846153846154","1.86174545455","1.6076030303","1.44848484848","0.852718","20.09159"
"data5131","436","q16",TRUE,"T","0","0","1","0","0","0","0","0","0","0","1","0","0","0","1","1","0","0","0","0","0","1.0","0","0.923076923077","2.0921","1.64749166667","1.9","0.153345","4.48425"
"data5132","436","q11",FALSE,"F","0","0","1","0","0","0","1","0","0","0","0","0","0","0","1","2","1","5","1","2","0","1.0","0","0.923076923077","1.88576666667","1.786825","1.375","0.149790","21.70779"
"data5133","439","q22",FALSE,"T","0","1","1","0","1","0","1","0","0","0","0","0","1","1","1","3","1","3","0","0","0","1.0","0","0.875","1.85855714286","1.651375","1.27142857143","0.293662","15.66"
"data5134","439","q24",TRUE,"T","1","1","1","0","0","1","1","1","0","0","0","0","0","1","1","9","1","30","1","31","0","1.0","0","0.90671641791","1.90743374486","1.69248436214","1.37119341564","1.000000","109.8864"
"data5135","439","q1",FALSE,"F","1","1","1","1","0","1","1","0","0","0","0","0","0","1","1","11","1","23","1","14","0","1.0","0","0.878504672897","1.90281968085","1.60088723404","1.46063829787","1.000000","105.83288"
"data5136","439","q13",TRUE,"F","1","1","1","0","1","1","1","0","0","0","0","0","0","0","1","3","1","20","1","17","0","1.0","0","0.973333333333","1.8784109589","1.71557876712","1.34794520548","1.000000","57.58337"
"data5137","439","q12",TRUE,"T","0","1","1","0","0","0","0","0","0","0","1","0","0","0","1","1","1","1","1","1","0","1.0","0","0.842105263158","1.98038125","1.7681875","1.6375","0.131626","5.61733"
"data5138","439","q14",TRUE,"T","1","1","1","1","0","1","1","1","0","0","0","1","1","1","1","1","1","20","1","22","0","1.0","0","0.948113207547","1.8939840796","1.70632238806","1.35024875622","1.000000","87.07655"
"data5139","439","q2",FALSE,"F","1","1","1","1","0","1","1","1","0","0","0","1","1","1","1","16","1","41","1","33","1","1.0","2","0.902255639098","1.88553194444","1.67001472222","1.41666666667","1.000000","212.60764"
"data5140","439","q15",TRUE,"T","0","1","1","0","0","1","0","0","0","0","1","0","0","0","1","1","1","3","1","2","0","1.0","0","1.0","1.89906538462","1.67886923077","1.39615384615","0.923128","13.90281"
"data5141","439","q16",TRUE,"F","1","1","1","0","0","1","0","0","0","0","1","0","0","0","1","5","1","17","1","7","1","1.0","1","0.930434782609","1.98566261682","1.67203271028","1.52336448598","1.000000","41.11765"
"data5142","439","q17",FALSE,"F","1","1","1","0","0","1","0","1","0","0","1","0","1","0","1","7","1","34","1","28","1","1.0","1","0.954751131222","1.94794597156","1.68206919431","1.51943127962","1.000000","82.80505"
"data5143","439","q18",FALSE,"F","1","1","1","0","0","1","1","1","0","0","0","0","1","0","0","0","1","13","1","9","0","1.0","0","0.918918918919","1.89729117647","1.6901","1.43235294118","0.999172","34.44583"
"data5144","439","q19",FALSE,"T","0","1","0","0","0","0","1","0","0","0","0","0","0","0","1","1","1","3","0","0","0","1.0","0","0.846153846154","1.83158181818","1.91614545455","1.65454545455","0.084285","7.14"
"data5145","439","q20",FALSE,"T","0","1","1","0","0","1","0","0","0","0","1","0","1","0","1","4","1","6","1","9","0","1.0","0","0.954022988506","2.03301204819","1.7699373494","1.57108433735","0.999984","44.51544"
"data5146","439","q23",TRUE,"F","1","1","1","0","1","1","0","1","0","0","0","1","1","0","1","5","1","11","1","10","0","1.0","0","0.896","1.92945714286","1.64945089286","1.36607142857","1.000000","49.18341"
"data5147","439","q21",FALSE,"F","1","1","1","1","0","1","1","1","0","0","0","1","1","1","1","16","1","45","1","35","0","1.0","0","0.886104783599","1.91993521851","1.6814033419","1.47455012853","1.000000","237.00636"
